label,premise_clean,hypothesis_clean,premise_lemma,hypothesis_lemma,premise_pos,hypothesis_pos
neutral,A man walking down stairs.,He is going somewhere.,a man walk down stair .,he be go somewhere .,DET NOUN VERB ADP NOUN PUNCT,PRON AUX VERB ADV PUNCT
neutral,A small girl is going to the school.,A child is going to religious school,a small girl be go to the school .,a child be go to religious school,DET ADJ NOUN AUX VERB ADP DET NOUN PUNCT,DET NOUN AUX VERB ADP ADJ NOUN
neutral,"Woman wearing blue shirt and white shorts, taking photo of two dogs; one is a white poodle on a green leash, the other a brown hound mix breed on a neon pink leash.",A woman is taking photos of two dogs that are being walked by one person.,"woman wear blue shirt and white short , take photo of two dog ; one be a white poodle on a green leash , the other a brown hound mix breed on a neon pink leash .",a woman be take photo of two dog that be be walk by one person .,NOUN VERB ADJ NOUN CCONJ ADJ NOUN PUNCT VERB NOUN ADP NUM NOUN PUNCT PRON AUX DET ADJ NOUN ADP DET ADJ NOUN PUNCT DET ADJ DET ADJ NOUN NOUN NOUN ADP DET NOUN ADJ NOUN PUNCT,DET NOUN AUX VERB NOUN ADP NUM NOUN PRON AUX AUX VERB ADP NUM NOUN PUNCT
neutral,A man sitting with a lot of rugs around him.,A merchant is selling his rugs at the marketplace.,a man sit with a lot of rug around he .,a merchant be sell his rug at the marketplace .,DET NOUN VERB ADP DET NOUN ADP NOUN ADP PRON PUNCT,DET NOUN AUX VERB PRON NOUN ADP DET NOUN PUNCT
neutral,A dog is running through a field with its tongue hanging out.,The dog is hot and thirsty.,a dog be run through a field with its tongue hang out .,the dog be hot and thirsty .,DET NOUN AUX VERB ADP DET NOUN ADP PRON NOUN VERB ADP PUNCT,DET NOUN AUX ADJ CCONJ ADJ PUNCT
neutral,A little child with a red cap and a duck are in the grass.,A child chased a duck through the grass.,a little child with a red cap and a duck be in the grass .,a child chase a duck through the grass .,DET ADJ NOUN ADP DET ADJ NOUN CCONJ DET NOUN AUX ADP DET NOUN PUNCT,DET NOUN VERB DET NOUN ADP DET NOUN PUNCT
neutral,A crowd of people are at a seafood market.,The people are looking for salmon filets.,a crowd of people be at a seafood market .,the people be look for salmon filet .,DET NOUN ADP NOUN AUX ADP DET NOUN NOUN PUNCT,DET NOUN AUX VERB ADP NOUN NOUN PUNCT
neutral,A man in a white shirt with a child on his shoulders.,The man is the child's uncle.,a man in a white shirt with a child on his shoulder .,the man be the child 's uncle .,DET NOUN ADP DET ADJ NOUN ADP DET NOUN ADP PRON NOUN PUNCT,DET NOUN AUX DET NOUN PART NOUN PUNCT
neutral,A lady dressed in a peacock outfit at a parade.,The lady is part of the parade.,a lady dress in a peacock outfit at a parade .,the lady be part of the parade .,DET NOUN VERB ADP DET NOUN NOUN ADP DET NOUN PUNCT,DET NOUN AUX NOUN ADP DET NOUN PUNCT
neutral,Two guys dressed in white play Cricket.,Two guys are professional Cricket players.,two guy dress in white play cricket .,two guy be professional cricket player .,NUM NOUN VERB ADP ADJ NOUN PROPN PUNCT,NUM NOUN AUX ADJ PROPN NOUN PUNCT
neutral,A girls' soccer team huddles together.,the girls team is talking about their strategy,a girl ' soccer team huddle together .,the girl team be talk about their strategy,DET NOUN PART NOUN NOUN VERB ADV PUNCT,DET NOUN NOUN AUX VERB ADP PRON NOUN
neutral,A woman biking along a trail surrounded by various plants.,A woman is biking on a nature study.,a woman bike along a trail surround by various plant .,a woman be bike on a nature study .,DET NOUN VERB ADP DET NOUN VERB ADP ADJ NOUN PUNCT,DET NOUN AUX VERB ADP DET NOUN NOUN PUNCT
neutral,A person holding a wooden instrument with detailed carvings.,While holding a wooden instrument with carvings a man observes the details,a person hold a wooden instrument with detailed carving .,while hold a wooden instrument with carving a man observe the detail,DET NOUN VERB DET ADJ NOUN ADP ADJ NOUN PUNCT,SCONJ VERB DET ADJ NOUN ADP NOUN DET NOUN VERB DET NOUN
neutral,A woman dressed in black is playing the violin in front of some artwork.,A woman playing a concert.,a woman dress in black be play the violin in front of some artwork .,a woman play a concert .,DET NOUN VERB ADP ADJ AUX VERB DET NOUN ADP NOUN ADP DET NOUN PUNCT,DET NOUN VERB DET NOUN PUNCT
neutral,The girl in the pink sweater is playing with a camera whilst being watched by the woman on the couch,The mother and daughter are playing after the girls birthday party.,the girl in the pink sweater be play with a camera whilst be watch by the woman on the couch,the mother and daughter be play after the girl birthday party .,DET NOUN ADP DET ADJ NOUN AUX VERB ADP DET NOUN SCONJ AUX VERB ADP DET NOUN ADP DET NOUN,DET NOUN CCONJ NOUN AUX VERB ADP DET NOUN NOUN NOUN PUNCT
neutral,"Two little kids dressed up as pirate, and both have swords.",They are in a play about pirates.,"two little kid dress up as pirate , and both have sword .",they be in a play about pirate .,NUM ADJ NOUN VERB ADP ADP NOUN PUNCT CCONJ DET AUX NOUN PUNCT,PRON AUX ADP DET NOUN ADP NOUN PUNCT
neutral,An Asian fisherman sits in his boat.,An Asian fisherman is fishing for his daily catch.,an asian fisherman sit in his boat .,an asian fisherman be fish for his daily catch .,DET ADJ NOUN VERB ADP PRON NOUN PUNCT,DET ADJ NOUN AUX VERB ADP PRON ADJ NOUN PUNCT
neutral,"A brown, wet dog shaking off the water.",The dog is tired.,"a brown , wet dog shake off the water .",the dog be tired .,DET ADJ PUNCT ADJ NOUN VERB ADP DET NOUN PUNCT,DET NOUN AUX ADJ PUNCT
neutral,"A person wearing a maroon vest is swallowing a sword, while a man looks on from the back.",The man watches and claps.,"a person wear a maroon vest be swallow a sword , while a man look on from the back .",the man watch and clap .,DET NOUN VERB DET NOUN NOUN AUX VERB DET NOUN PUNCT SCONJ DET NOUN VERB ADP ADP DET NOUN PUNCT,DET NOUN VERB CCONJ NOUN PUNCT
neutral,Metal supports make a repeating X shape along the walls of the station.,The repetition of the shapes provide greater support to the station.,metal support make a repeat x shape along the wall of the station .,the repetition of the shape provide great support to the station .,NOUN NOUN VERB DET VERB NOUN NOUN ADP DET NOUN ADP DET NOUN PUNCT,DET NOUN ADP DET NOUN VERB ADJ NOUN ADP DET NOUN PUNCT
neutral,Three people are in a dimly lit room with gold walls decorated with red ovals and black lettering.,Some people are in their home.,three people be in a dimly light room with gold wall decorate with red oval and black lettering .,some people be in their home .,NUM NOUN AUX ADP DET ADV VERB NOUN ADP ADJ NOUN VERB ADP ADJ NOUN CCONJ ADJ NOUN PUNCT,DET NOUN AUX ADP PRON NOUN PUNCT
neutral,a big white dog jumps on a small dog.,A white dog attacks a smaller dog.,a big white dog jump on a small dog .,a white dog attack a small dog .,DET ADJ ADJ NOUN VERB ADP DET ADJ NOUN PUNCT,DET ADJ NOUN VERB DET ADJ NOUN PUNCT
neutral,One man in all black helping with an arm tattoo of a blond woman wearing lingerie and a fur stole.,a man helps a woman at a fashion show,one man in all black helping with an arm tattoo of a blond woman wear lingerie and a fur stole .,a man help a woman at a fashion show,NUM NOUN ADP DET ADJ NOUN ADP DET NOUN ADV ADP DET ADJ NOUN VERB NOUN CCONJ DET NOUN NOUN PUNCT,DET NOUN VERB DET NOUN ADP DET NOUN NOUN
neutral,A woman in a red shirt looks very happy next to a man playing a guitar in a very futuristic setting while a camera records them both.,A man and woman on a tv set for a movie set in the future.,a woman in a red shirt look very happy next to a man play a guitar in a very futuristic setting while a camera record they both .,a man and woman on a tv set for a movie set in the future .,DET NOUN ADP DET ADJ NOUN VERB ADV ADJ ADV ADP DET NOUN VERB DET NOUN ADP DET ADV ADJ NOUN SCONJ DET NOUN VERB PRON DET PUNCT,DET NOUN CCONJ NOUN ADP DET NOUN NOUN ADP DET NOUN VERB ADP DET NOUN PUNCT
neutral,A man in a blue shirt eating on a deck outside.,The man is eating on a deck at his house.,a man in a blue shirt eat on a deck outside .,the man be eat on a deck at his house .,DET NOUN ADP DET ADJ NOUN VERB ADP DET NOUN ADV PUNCT,DET NOUN AUX VERB ADP DET NOUN ADP PRON NOUN PUNCT
neutral,A man and woman embracing each other passionately on the crowded streets of a city.,The man and woman are in love.,a man and woman embrace each other passionately on the crowded street of a city .,the man and woman be in love .,DET NOUN CCONJ NOUN VERB DET ADJ ADV ADP DET ADJ NOUN ADP DET NOUN PUNCT,DET NOUN CCONJ NOUN AUX ADP NOUN PUNCT
neutral,A man on a bike with a dog on a leash.,There is a dog pulling a man on a bike.,a man on a bike with a dog on a leash .,there be a dog pull a man on a bike .,DET NOUN ADP DET NOUN ADP DET NOUN ADP DET NOUN PUNCT,PRON AUX DET NOUN VERB DET NOUN ADP DET NOUN PUNCT
neutral,A German shepherd and a tan dog are fighting.,A police dog is being interfered with by a perpetrators dog.,a german shepherd and a tan dog be fight .,a police dog be be interfere with by a perpetrator dog .,DET ADJ NOUN CCONJ DET PROPN NOUN AUX VERB PUNCT,DET NOUN NOUN AUX AUX VERB ADP ADP DET NOUN NOUN PUNCT
neutral,Spices and other goods are being put in display in what appears to be a local village shop.,The local shop has plenty of rare spices for sale.,spice and other good be be put in display in what appear to be a local village shop .,the local shop have plenty of rare spice for sale .,NOUN CCONJ ADJ NOUN AUX AUX VERB ADP NOUN ADP PRON VERB PART AUX DET ADJ NOUN NOUN PUNCT,DET ADJ NOUN AUX NOUN ADP ADJ NOUN ADP NOUN PUNCT
neutral,A blond woman wearing jeans is reading on a bench.,A woman reads her favorite book on a park bench.,a blond woman wear jean be read on a bench .,a woman read her favorite book on a park bench .,DET ADJ NOUN VERB NOUN AUX VERB ADP DET NOUN PUNCT,DET NOUN VERB PRON ADJ NOUN ADP DET NOUN NOUN PUNCT
neutral,People watch a group of runners on the street.,There are fifty people running on a street.,people watch a group of runner on the street .,there be fifty people run on a street .,NOUN VERB DET NOUN ADP NOUN ADP DET NOUN PUNCT,PRON AUX NUM NOUN VERB ADP DET NOUN PUNCT
neutral,Man and woman crossing the street at dusk.,A husband and a wife are enjoying a leisurely stroll in the evening.,man and woman cross the street at dusk .,a husband and a wife be enjoy a leisurely stroll in the evening .,NOUN CCONJ NOUN VERB DET NOUN ADP NOUN PUNCT,DET NOUN CCONJ DET NOUN AUX VERB DET ADJ NOUN ADP DET NOUN PUNCT
neutral,A man with a camera and a bookbag walking down a street.,A man is taking pictures as he walks down the street.,a man with a camera and a bookbag walk down a street .,a man be take picture as he walk down the street .,DET NOUN ADP DET NOUN CCONJ DET NOUN VERB ADP DET NOUN PUNCT,DET NOUN AUX VERB NOUN ADP PRON VERB ADP DET NOUN PUNCT
neutral,A man wearing a black shirt sings and plays a guitar.,A man in a black shirt sings amazing grace with a guitar solo.,a man wear a black shirt sing and play a guitar .,a man in a black shirt sing amazing grace with a guitar solo .,DET NOUN VERB DET ADJ NOUN NOUN CCONJ VERB DET NOUN PUNCT,DET NOUN ADP DET ADJ NOUN NOUN ADJ NOUN ADP DET NOUN NOUN PUNCT
neutral,"A blond girl with an instrument on her back wearing a gray tank top, gray shorts and ripped nylons with a bike.",A girl is going to ride her bike to practice.,"a blond girl with an instrument on her back wear a gray tank top , gray short and rip nylon with a bike .",a girl be go to ride her bike to practice .,DET ADJ NOUN ADP DET NOUN ADP PRON ADV VERB DET ADJ NOUN NOUN PUNCT ADJ NOUN CCONJ VERB NOUN ADP DET NOUN PUNCT,DET NOUN AUX VERB PART VERB PRON NOUN PART VERB PUNCT
neutral,A woman wearing a pink sweater and eyeglasses is wiping a wooden table with a pink sponge.,A cleans up a milk spill.,a woman wear a pink sweater and eyeglass be wipe a wooden table with a pink sponge .,a clean up a milk spill .,DET NOUN VERB DET ADJ NOUN CCONJ NOUN AUX VERB DET ADJ NOUN ADP DET ADJ NOUN PUNCT,DET NOUN ADP DET NOUN NOUN PUNCT
neutral,A man and are playing cards but the man has thrown some cards in the air,The man throwing the cards is angry.,a man and be play card but the man have throw some card in the air,the man throw the card be angry .,DET NOUN CCONJ AUX VERB NOUN CCONJ DET NOUN AUX VERB DET NOUN ADP DET NOUN,DET NOUN VERB DET NOUN AUX ADJ PUNCT
neutral,Two men in orange jumpsuits are walking down a cobbled road.,"The men are escaping convicts, trying to get to the Mexican border.",two man in orange jumpsuit be walk down a cobbled road .,"the man be escape convict , try to get to the mexican border .",NUM NOUN ADP NOUN NOUN AUX VERB ADP DET ADJ NOUN PUNCT,DET NOUN AUX VERB NOUN PUNCT VERB PART VERB ADP DET ADJ NOUN PUNCT
neutral,A man is roping a bull in a rodeo while others in cowboy hats watch.,A man ropes a bull at a country rodeo.,a man be rope a bull in a rodeo while other in cowboy hat watch .,a man rope a bull at a country rodeo .,DET NOUN AUX VERB DET NOUN ADP DET NOUN SCONJ NOUN ADP PROPN NOUN VERB PUNCT,DET NOUN VERB DET NOUN ADP DET NOUN NOUN PUNCT
neutral,Several men dressed in white and red and building sand castles at the beach.,The men are getting sunburnt at the beach.,several man dress in white and red and build sand castle at the beach .,the man be get sunburnt at the beach .,ADJ NOUN VERB ADP ADJ CCONJ ADJ CCONJ VERB NOUN NOUN ADP DET NOUN PUNCT,DET NOUN AUX VERB VERB ADP DET NOUN PUNCT
neutral,Several female athletes high-five each other during a competition.,The girls are olympians.,several female athlete high - five each other during a competition .,the girl be olympian .,ADJ ADJ NOUN NOUN PUNCT NUM DET ADJ ADP DET NOUN PUNCT,DET NOUN AUX NOUN PUNCT
neutral,A woman and her little girl in a pink dress standing by the yellow curb with her packages in front of her.,a woman is sending packages,a woman and her little girl in a pink dress standing by the yellow curb with her package in front of she .,a woman be send package,DET NOUN CCONJ PRON ADJ NOUN ADP DET ADJ NOUN NOUN ADP DET ADJ NOUN ADP PRON NOUN ADP NOUN ADP PRON PUNCT,DET NOUN AUX VERB NOUN
neutral,A Muslim is watching an outdoor event next to a woman with a umbrella.,A person is sitting next to a woman with an umbrella while they watch a soccer game.,a muslim be watch an outdoor event next to a woman with a umbrella .,a person be sit next to a woman with an umbrella while they watch a soccer game .,DET PROPN AUX VERB DET ADJ NOUN ADV ADP DET NOUN ADP DET NOUN PUNCT,DET NOUN AUX VERB ADV ADP DET NOUN ADP DET NOUN SCONJ PRON VERB DET NOUN NOUN PUNCT
neutral,A young boy standing in an outdoor fountain watches a girl on a bicycle.,A young boy is embarrassed and doesn't want the girl to see him in the fountain.,a young boy stand in an outdoor fountain watch a girl on a bicycle .,a young boy be embarrassed and do not want the girl to see he in the fountain .,DET ADJ NOUN VERB ADP DET ADJ NOUN VERB DET NOUN ADP DET NOUN PUNCT,DET ADJ NOUN AUX ADJ CCONJ AUX PART VERB DET NOUN PART VERB PRON ADP DET NOUN PUNCT
neutral,An infant is laying on a hammock while a hand reaches out to his right leg to prevent him from falling,A mother rocks her child in a hammock.,an infant be lay on a hammock while a hand reach out to his right leg to prevent he from fall,a mother rock her child in a hammock .,DET NOUN AUX VERB ADP DET NOUN SCONJ DET NOUN VERB ADP ADP PRON ADJ NOUN PART VERB PRON ADP VERB,DET NOUN VERB PRON NOUN ADP DET NOUN PUNCT
neutral,a family takes a ride on a yellow boat.,A family takes a ride to a carnival in a yellow boat,a family take a ride on a yellow boat .,a family take a ride to a carnival in a yellow boat,DET NOUN VERB DET NOUN ADP DET ADJ NOUN PUNCT,DET NOUN VERB DET NOUN ADP DET NOUN ADP DET ADJ NOUN
